country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",08-11-2025 15:00:00,19.04946,72.923,NO2,14.0,85.0,40.0
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",08-11-2025 15:00:00,19.083694,72.920967,NO2,3.0,73.0,39.0
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",08-11-2025 15:00:00,19.083694,72.920967,NH3,1.0,10.0,5.0
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",08-11-2025 15:00:00,19.19709,72.82204,PM2.5,23.0,93.0,52.0
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",08-11-2025 15:00:00,18.96702,72.84214,NH3,7.0,12.0,9.0
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",08-11-2025 15:00:00,18.96702,72.84214,CO,14.0,108.0,38.0
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",08-11-2025 15:00:00,19.1878657,72.8304069,PM2.5,11.0,66.0,32.0
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",08-11-2025 15:00:00,19.1878657,72.8304069,NH3,4.0,19.0,12.0
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",08-11-2025 15:00:00,19.1878657,72.8304069,SO2,15.0,15.0,15.0
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",08-11-2025 15:00:00,19.2058,72.8682,PM2.5,,,
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",08-11-2025 15:00:00,19.2058,72.8682,SO2,,,
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",08-11-2025 15:00:00,19.2058,72.8682,CO,,,
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",08-11-2025 15:00:00,19.215859,72.831718,NO2,7.0,34.0,17.0
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",08-11-2025 15:00:00,19.0632143,72.8456324,PM10,80.0,148.0,122.0
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",08-11-2025 15:00:00,19.0632143,72.8456324,CO,16.0,110.0,52.0
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",08-11-2025 15:00:00,21.001264,75.565602,CO,21.0,40.0,30.0
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",08-11-2025 15:00:00,19.854616,75.905894,NO2,32.0,50.0,43.0
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",08-11-2025 15:00:00,19.25292,73.142019,NH3,,,
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",08-11-2025 15:00:00,16.6870449,74.2505872,NH3,3.0,5.0,3.0
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",08-11-2025 15:00:00,16.6870449,74.2505872,OZONE,3.0,65.0,39.0
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",08-11-2025 15:00:00,16.7143745,74.2426398,SO2,,,
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",08-11-2025 15:00:00,18.39963,76.57452,PM2.5,32.0,67.0,50.0
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",08-11-2025 15:00:00,18.39963,76.57452,NH3,2.0,11.0,5.0
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",08-11-2025 15:00:00,18.39963,76.57452,SO2,1.0,6.0,3.0
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",08-11-2025 15:00:00,19.175,72.9419,PM10,,,
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",08-11-2025 15:00:00,19.175,72.9419,SO2,,,
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",08-11-2025 15:00:00,18.897756,72.81332,CO,8.0,34.0,18.0
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",08-11-2025 15:00:00,19.000084,72.85673,CO,2.0,113.0,14.0
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",08-11-2025 15:00:00,16.5038,74.3623,NO2,9.0,74.0,26.0
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",08-11-2025 15:00:00,16.5038,74.3623,SO2,3.0,6.0,5.0
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",08-11-2025 15:00:00,16.5038,74.3623,OZONE,10.0,49.0,35.0
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",08-11-2025 15:00:00,17.6336264,75.9132495,PM2.5,32.0,73.0,48.0
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",08-11-2025 15:00:00,17.6336264,75.9132495,SO2,1.0,3.0,1.0
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",08-11-2025 15:00:00,17.6336264,75.9132495,CO,13.0,92.0,22.0
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",08-11-2025 15:00:00,17.6336264,75.9132495,OZONE,6.0,63.0,48.0
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",08-11-2025 15:00:00,17.65439,75.90649,PM2.5,43.0,80.0,59.0
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",08-11-2025 15:00:00,17.65439,75.90649,PM10,55.0,110.0,78.0
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",08-11-2025 15:00:00,17.65439,75.90649,SO2,3.0,10.0,5.0
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",08-11-2025 15:00:00,19.26777,72.97182,PM10,110.0,172.0,132.0
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",08-11-2025 15:00:00,19.26777,72.97182,NO2,9.0,78.0,33.0
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",08-11-2025 15:00:00,19.26777,72.97182,CO,16.0,47.0,29.0
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",08-11-2025 15:00:00,19.222279,72.957979,PM2.5,,,
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",08-11-2025 15:00:00,18.57304,73.927715,NO2,32.0,89.0,57.0
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",08-11-2025 15:00:00,18.536457,73.805454,PM2.5,28.0,80.0,53.0
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",08-11-2025 15:00:00,18.536457,73.805454,PM10,41.0,72.0,56.0
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",08-11-2025 15:00:00,18.530085,73.849598,SO2,1.0,17.0,6.0
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",08-11-2025 15:00:00,18.547056,73.826908,PM10,72.0,163.0,118.0
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",08-11-2025 15:00:00,18.664282,73.763966,CO,2.0,85.0,36.0
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",08-11-2025 15:00:00,18.616318,73.765797,NH3,2.0,3.0,2.0
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",08-11-2025 15:00:00,18.60577,73.749976,OZONE,1.0,92.0,41.0
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",08-11-2025 15:00:00,18.501793,73.927532,PM2.5,,,
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",08-11-2025 15:00:00,18.501793,73.927532,CO,,,
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",08-11-2025 15:00:00,18.501793,73.927532,OZONE,,,
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",08-11-2025 15:00:00,18.45445,73.854155,NH3,3.0,8.0,4.0
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",08-11-2025 15:00:00,21.152875,79.0517531,OZONE,2.0,75.0,47.0
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",08-11-2025 15:00:00,21.143383,79.048912,NH3,2.0,11.0,4.0
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",08-11-2025 15:00:00,20.0073285,73.7762427,PM10,53.0,147.0,99.0
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",08-11-2025 15:00:00,20.0073285,73.7762427,NH3,4.0,4.0,4.0
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",08-11-2025 15:00:00,20.021503,73.813844,NO2,4.0,36.0,16.0
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",08-11-2025 15:00:00,19.95022,73.73148,PM10,60.0,141.0,104.0
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",08-11-2025 15:00:00,19.9591346,73.7788008,PM2.5,54.0,119.0,78.0
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",08-11-2025 15:00:00,19.9591346,73.7788008,PM10,66.0,110.0,90.0
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",08-11-2025 15:00:00,19.008751,73.01662,NO2,32.0,34.0,33.0
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",08-11-2025 15:00:00,19.008751,73.01662,NH3,4.0,4.0,4.0
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",08-11-2025 15:00:00,19.02579,73.10297,PM10,104.0,243.0,156.0
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",08-11-2025 15:00:00,19.02579,73.10297,OZONE,1.0,107.0,33.0
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",08-11-2025 15:00:00,19.265594,76.761463,CO,8.0,16.0,11.0
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",08-11-2025 15:00:00,18.616318,73.765797,NO2,6.0,45.0,26.0
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",08-11-2025 15:00:00,19.060498,72.923356,PM2.5,56.0,305.0,122.0
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",08-11-2025 15:00:00,19.000083,72.813993,NO2,32.0,128.0,64.0
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",08-11-2025 15:00:00,19.10861,72.83622,OZONE,5.0,27.0,15.0
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",08-11-2025 15:00:00,19.222279,72.957979,OZONE,9.0,74.0,47.0
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",08-11-2025 15:00:00,19.235581,73.159121,NO2,12.0,37.0,25.0
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",08-11-2025 15:00:00,19.235581,73.159121,NH3,4.0,7.0,6.0
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",08-11-2025 15:00:00,19.235581,73.159121,SO2,10.0,22.0,15.0
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",08-11-2025 15:00:00,19.235581,73.159121,CO,17.0,48.0,26.0
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",08-11-2025 15:00:00,19.235581,73.159121,OZONE,11.0,80.0,39.0
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",08-11-2025 15:00:00,25.5803419,91.8942571,PM10,5.0,67.0,22.0
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",08-11-2025 15:00:00,25.5803419,91.8942571,NO2,4.0,12.0,7.0
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",08-11-2025 15:00:00,25.5803419,91.8942571,NH3,13.0,22.0,16.0
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",08-11-2025 15:00:00,25.6635413,94.0989878,PM10,9.0,141.0,70.0
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",08-11-2025 15:00:00,20.832874,85.104082,PM2.5,38.0,257.0,104.0
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",08-11-2025 15:00:00,20.832874,85.104082,NO2,8.0,16.0,12.0
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",08-11-2025 15:00:00,20.832874,85.104082,CO,31.0,89.0,62.0
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",08-11-2025 15:00:00,21.51161,86.89088,PM10,76.0,159.0,102.0
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",08-11-2025 15:00:00,21.51161,86.89088,NO2,5.0,27.0,14.0
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",08-11-2025 15:00:00,21.51161,86.89088,NH3,1.0,2.0,2.0
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",08-11-2025 15:00:00,21.51161,86.89088,OZONE,27.0,85.0,54.0
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",08-11-2025 15:00:00,30.233011,74.907758,SO2,,,
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",08-11-2025 15:00:00,31.321907,75.578914,PM2.5,63.0,309.0,201.0
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",08-11-2025 15:00:00,31.321907,75.578914,NH3,2.0,2.0,2.0
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",08-11-2025 15:00:00,30.9028,75.8086,OZONE,21.0,40.0,24.0
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",08-11-2025 15:00:00,30.649961,76.331442,NO2,23.0,24.0,24.0
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",08-11-2025 15:00:00,21.941841,86.728318,OZONE,27.0,88.0,66.0
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",08-11-2025 15:00:00,20.24079,85.836784,CO,20.0,130.0,41.0
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",08-11-2025 15:00:00,20.34652,85.8163,NO2,12.0,70.0,26.0
